Date,state,handgun,long_gun,other,multiple,totals
2004-04-01,Delaware,492.0,628.0,,22,1144
2004-04-01,District of Columbia,2.0,0.0,,0,2
2004-04-01,Florida,11542.0,9375.0,,466,22389
2004-04-01,Georgia,5285.0,5887.0,,186,14456
2004-04-01,Guam,19.0,24.0,,1,44
2004-04-01,Hawaii,0.0,0.0,,0,705
2004-04-01,Idaho,1163.0,2737.0,,99,6207
2004-04-01,Illinois,4295.0,6500.0,,271,44701
2004-04-01,Indiana,4988.0,6509.0,,173,12091
2004-04-01,Iowa,26.0,2586.0,,1,6552
2004-04-01,Kansas,2094.0,3674.0,,166,6650
2004-04-01,Kentucky,5297.0,8055.0,,407,16778
2004-04-01,Louisiana,3830.0,3864.0,,195,9768
2004-04-01,Maine,1105.0,2107.0,,83,3495
2004-04-01,Mariana Islands,0.0,0.0,,0,0
2004-04-01,Maryland,60.0,3194.0,,15,5425
2004-04-01,Massachusetts,1753.0,1232.0,,67,9429
2004-04-01,Michigan,3195.0,11559.0,,52,27351
2004-04-01,Minnesota,3769.0,9351.0,,110,18774
2004-04-01,Mississippi,2908.0,3273.0,,142,8706
2004-04-01,Missouri,4433.0,9766.0,,140,15981
2004-04-01,Montana,1418.0,3621.0,,135,6867
2004-04-01,Nebraska,18.0,1508.0,,4,2832
2004-04-01,Nevada,2030.0,2092.0,,121,4243
2004-04-01,New Hampshire,1061.0,2079.0,,16,4894
2004-04-01,New Jersey,1313.0,1707.0,,63,3084
2004-04-01,New Mexico,2045.0,2940.0,,223,6401
2004-04-01,New York,864.0,8355.0,,23,12391
2004-04-01,North Carolina,154.0,7637.0,,114,18815
2004-04-01,North Dakota,455.0,1623.0,,20,2541
2004-04-01,Ohio,13048.0,12000.0,,548,27076
2004-04-01,Oklahoma,4129.0,5771.0,,350,12820
2004-04-01,Oregon,4199.0,7670.0,,295,12187
2004-04-01,Pennsylvania,0.0,40637.0,,317,41282
2004-04-01,Puerto Rico,444.0,92.0,,11,547
2004-04-01,Rhode Island,385.0,334.0,,72,793
2004-04-01,South Carolina,2790.0,2877.0,,100,7790
2004-04-01,South Dakota,739.0,2176.0,,42,3250
2004-04-01,Tennessee,6668.0,7055.0,,243,13966
2004-04-01,Texas,11849.0,17285.0,,875,46175
2004-04-01,Utah,1660.0,2883.0,,78,5528
2004-04-01,Vermont,574.0,1109.0,,20,1703
2004-04-01,Virgin Islands,0.0,0.0,,0,0
2004-04-01,Virginia,5665.0,7742.0,,176,13583
2004-04-01,Washington,4620.0,6072.0,,266,15849
2004-04-01,West Virginia,2524.0,4438.0,,207,9383
2004-04-01,Wisconsin,3960.0,11819.0,,2,15981
2004-04-01,Wyoming,742.0,1381.0,,58,2815
2004-03-01,Alabama,6557.0,7570.0,,307,17249
2004-03-01,Alaska,1115.0,1615.0,,74,3235
2004-03-01,Arizona,4943.0,4693.0,,275,13258
2004-03-01,Arkansas,3128.0,5739.0,,173,11743
2004-03-01,California,15342.0,16642.0,,0,44793
2004-03-01,Colorado,6364.0,8437.0,,459,16334
2004-03-01,Connecticut,2450.0,2216.0,,96,10574
2004-03-01,Delaware,458.0,743.0,,25,1233
2004-03-01,District of Columbia,4.0,0.0,,0,4
2004-03-01,Florida,13066.0,11065.0,,524,25583
2004-03-01,Georgia,6247.0,8098.0,,226,18605
2004-03-01,Guam,11.0,19.0,,0,30
2004-03-01,Hawaii,0.0,0.0,,0,776
2004-03-01,Idaho,1207.0,2969.0,,121,6787
2004-03-01,Illinois,5652.0,8860.0,,338,51428
2004-03-01,Indiana,6956.0,8703.0,,195,16306
2004-03-01,Iowa,34.0,3595.0,,4,9574
2004-03-01,Kansas,2675.0,4604.0,,187,8254
2004-03-01,Kentucky,6421.0,9010.0,,373,18647
2004-03-01,Louisiana,4785.0,5111.0,,218,12159
2004-03-01,Maine,1422.0,2542.0,,86,4268
2004-03-01,Mariana Islands,0.0,0.0,,0,0
2004-03-01,Maryland,53.0,3554.0,,7,6345
2004-03-01,Massachusetts,2424.0,1657.0,,64,10213
2004-03-01,Michigan,3463.0,13529.0,,59,31287
2004-03-01,Minnesota,4557.0,10373.0,,152,22108
2004-03-01,Mississippi,3587.0,4519.0,,165,10511
2004-03-01,Missouri,4877.0,11280.0,,147,17844
2004-03-01,Montana,1461.0,3557.0,,141,6886
2004-03-01,Nebraska,18.0,1741.0,,2,3504
2004-03-01,Nevada,2360.0,2309.0,,148,4817
2004-03-01,New Hampshire,1244.0,2176.0,,24,5322
2004-03-01,New Jersey,1434.0,1939.0,,54,3433
2004-03-01,New Mexico,2412.0,3015.0,,131,6837
2004-03-01,New York,998.0,8218.0,,7,13372
2004-03-01,North Carolina,184.0,9598.0,,119,23684
2004-03-01,North Dakota,522.0,1682.0,,20,2661
2004-03-01,Ohio,14932.0,14278.0,,666,31499
2004-03-01,Oklahoma,4335.0,6186.0,,352,13570
2004-03-01,Oregon,4876.0,8346.0,,274,13561
2004-03-01,Pennsylvania,0.0,49807.0,,216,50690
2004-03-01,Puerto Rico,521.0,94.0,,15,630
2004-03-01,Rhode Island,483.0,440.0,,91,1015
2004-03-01,South Carolina,3527.0,4117.0,,98,9952
2004-03-01,South Dakota,875.0,2446.0,,40,3650
2004-03-01,Tennessee,8586.0,9401.0,,297,18284
2004-03-01,Texas,13820.0,19043.0,,1000,50057
2004-03-01,Utah,1730.0,3106.0,,89,6241
2004-03-01,Vermont,663.0,1155.0,,29,1848
2004-03-01,Virgin Islands,0.0,0.0,,0,0
2004-03-01,Virginia,7535.0,9358.0,,206,17099
2004-03-01,Washington,5576.0,6826.0,,313,19088
2004-03-01,West Virginia,3132.0,4993.0,,221,10544
2004-03-01,Wisconsin,4974.0,14036.0,,2,19197
2004-03-01,Wyoming,783.0,1519.0,,65,2965
2004-02-01,Alabama,7436.0,8649.0,,357,20266
2004-02-01,Alaska,1053.0,1284.0,,80,2808
2004-02-01,Arizona,5482.0,5080.0,,270,14127
2004-02-01,Arkansas,3795.0,6474.0,,300,14016
2004-02-01,California,14778.0,16079.0,,0,40636
2004-02-01,Colorado,5491.0,7180.0,,463,14119
2004-02-01,Connecticut,2260.0,1986.0,,95,9993
2004-02-01,Delaware,488.0,742.0,,22,1258
2004-02-01,District of Columbia,1.0,0.0,,0,1
2004-02-01,Florida,13072.0,11921.0,,506,26760
2004-02-01,Georgia,8082.0,9902.0,,291,21660
2004-02-01,Guam,17.0,20.0,,1,38
2004-02-01,Hawaii,0.0,0.0,,0,496
2004-02-01,Idaho,1220.0,2664.0,,135,6102
2004-02-01,Illinois,5436.0,8184.0,,223,51698
2004-02-01,Indiana,6538.0,8113.0,,196,15525
2004-02-01,Iowa,33.0,3149.0,,7,8155
2004-02-01,Kansas,2409.0,4752.0,,200,8417
2004-02-01,Kentucky,7218.0,9678.0,,534,21118
2004-02-01,Louisiana,5369.0,5457.0,,241,13736
2004-02-01,Maine,1047.0,1952.0,,61,3309
2004-02-01,Mariana Islands,0.0,0.0,,0,0
2004-02-01,Maryland,56.0,3839.0,,13,6478
2004-02-01,Massachusetts,2208.0,1354.0,,60,8699
2004-02-01,Michigan,2784.0,12220.0,,64,26973
2004-02-01,Minnesota,3774.0,7687.0,,118,16547
2004-02-01,Mississippi,4694.0,5638.0,,246,13855
2004-02-01,Missouri,3435.0,11182.0,,171,17076
2004-02-01,Montana,1403.0,2972.0,,158,6509
2004-02-01,Nebraska,16.0,1693.0,,3,3257
2004-02-01,Nevada,2218.0,2141.0,,110,4469
2004-02-01,New Hampshire,1078.0,1658.0,,7,4314
2004-02-01,New Jersey,1178.0,1754.0,,47,2981
2004-02-01,New Mexico,2624.0,3389.0,,172,7893
2004-02-01,New York,815.0,6938.0,,13,10565
2004-02-01,North Carolina,203.0,10798.0,,156,25119
2004-02-01,North Dakota,431.0,1365.0,,12,2239
2004-02-01,Ohio,14570.0,13324.0,,617,30551
2004-02-01,Oklahoma,5264.0,7160.0,,439,16590
2004-02-01,Oregon,4340.0,7361.0,,282,11998
2004-02-01,Pennsylvania,0.0,39844.0,,631,40847
2004-02-01,Puerto Rico,502.0,96.0,,12,610
2004-02-01,Rhode Island,344.0,384.0,,70,799
2004-02-01,South Carolina,4146.0,4322.0,,145,11262
2004-02-01,South Dakota,900.0,2391.0,,51,3685
2004-02-01,Tennessee,9005.0,10213.0,,347,19565
2004-02-01,Texas,15878.0,21682.0,,1260,55899
2004-02-01,Utah,1899.0,3456.0,,100,6382
2004-02-01,Vermont,538.0,953.0,,24,1515
2004-02-01,Virgin Islands,0.0,0.0,,0,0
2004-02-01,Virginia,7757.0,9311.0,,200,17268
2004-02-01,Washington,5203.0,6486.0,,326,17819
2004-02-01,West Virginia,3229.0,4858.0,,294,11403
2004-02-01,Wisconsin,4392.0,10943.0,,2,15590
2004-02-01,Wyoming,787.0,1323.0,,69,2884
2004-01-01,Alabama,6917.0,9253.0,,325,20486
2004-01-01,Alaska,747.0,1064.0,,52,2208
2004-01-01,Arizona,4692.0,4882.0,,240,12922
2004-01-01,Arkansas,3063.0,6622.0,,252,13029
2004-01-01,California,15308.0,16138.0,,0,43460
2004-01-01,Colorado,5320.0,7515.0,,377,14192
2004-01-01,Connecticut,2205.0,2228.0,,71,9205
2004-01-01,Delaware,413.0,779.0,,22,1218
2004-01-01,District of Columbia,0.0,0.0,,0,0
2004-01-01,Florida,12341.0,12444.0,,500,26510
2004-01-01,Georgia,6775.0,9566.0,,279,20161
2004-01-01,Guam,15.0,16.0,,0,31
2004-01-01,Hawaii,0.0,0.0,,0,546
2004-01-01,Idaho,1060.0,2211.0,,86,5156
2004-01-01,Illinois,5216.0,7751.0,,251,56792
2004-01-01,Indiana,6071.0,8040.0,,158,14800
2004-01-01,Iowa,27.0,2872.0,,4,9542
2004-01-01,Kansas,2319.0,4941.0,,179,8278
2004-01-01,Kentucky,6515.0,9414.0,,444,19968
2004-01-01,Louisiana,4339.0,6433.0,,250,13432
2004-01-01,Maine,1082.0,1987.0,,82,3373
2004-01-01,Mariana Islands,0.0,0.0,,0,0
2004-01-01,Maryland,61.0,3185.0,,6,5159
2004-01-01,Massachusetts,1960.0,1398.0,,46,9772
2004-01-01,Michigan,2450.0,10514.0,,51,24467
2004-01-01,Minnesota,3431.0,6430.0,,116,15236
2004-01-01,Mississippi,3384.0,5481.0,,212,12365
2004-01-01,Missouri,3396.0,10698.0,,155,16074
2004-01-01,Montana,1125.0,2444.0,,131,5428
2004-01-01,Nebraska,14.0,1860.0,,4,3489
2004-01-01,Nevada,2080.0,2053.0,,104,4237
2004-01-01,New Hampshire,1103.0,1900.0,,14,4449
2004-01-01,New Jersey,1204.0,1904.0,,62,3180
2004-01-01,New Mexico,2108.0,2943.0,,149,6790
2004-01-01,New York,993.0,6345.0,,16,10198
2004-01-01,North Carolina,218.0,10901.0,,146,23794
2004-01-01,North Dakota,404.0,1369.0,,17,2141
2004-01-01,Ohio,10852.0,12738.0,,754,26101
2004-01-01,Oklahoma,4326.0,6882.0,,411,14758
2004-01-01,Oregon,3915.0,6612.0,,236,10804
2004-01-01,Pennsylvania,0.0,37717.0,,161,38117
2004-01-01,Puerto Rico,432.0,95.0,,21,548
2004-01-01,Rhode Island,344.0,387.0,,99,831
2004-01-01,South Carolina,3469.0,4436.0,,120,10061
2004-01-01,South Dakota,694.0,2141.0,,42,3202
2004-01-01,Tennessee,8506.0,10041.0,,376,18923
2004-01-01,Texas,14105.0,23163.0,,1140,56561
2004-01-01,Utah,1490.0,2880.0,,74,5223
2004-01-01,Vermont,368.0,739.0,,18,1125
2004-01-01,Virgin Islands,0.0,0.0,,0,0
2004-01-01,Virginia,6537.0,9530.0,,187,16254
2004-01-01,Washington,4479.0,5873.0,,273,15605
2004-01-01,West Virginia,2758.0,4887.0,,278,10809
2004-01-01,Wisconsin,3485.0,8366.0,,1,12078
2004-01-01,Wyoming,636.0,1286.0,,56,2550
2003-12-01,Alabama,7474.0,24528.0,,348,35597
2003-12-01,Alaska,971.0,2009.0,,44,3263
2003-12-01,Arizona,5503.0,8313.0,,221,16621
2003-12-01,Arkansas,3545.0,15259.0,,208,21262
2003-12-01,California,15670.0,23774.0,,0,49624
2003-12-01,Colorado,6667.0,12922.0,,438,20714
2003-12-01,Connecticut,2309.0,3034.0,,77,9379
2003-12-01,Delaware,440.0,1801.0,,17,2261
2003-12-01,District of Columbia,2.0,0.0,,0,2
2003-12-01,Florida,13243.0,23434.0,,583,38282
2003-12-01,Georgia,7767.0,23368.0,,319,38134
2003-12-01,Guam,13.0,29.0,,0,42
2003-12-01,Hawaii,0.0,0.0,,0,629
2003-12-01,Idaho,1444.0,4939.0,,102,8334
2003-12-01,Illinois,5549.0,12997.0,,319,56386
2003-12-01,Indiana,5948.0,15622.0,,214,22204
2003-12-01,Iowa,34.0,7760.0,,3,15003
2003-12-01,Kansas,2293.0,9759.0,,160,13095
2003-12-01,Kentucky,7530.0,20180.0,,463,30782
2003-12-01,Louisiana,5331.0,18701.0,,235,26414
2003-12-01,Maine,1004.0,3662.0,,89,4917
2003-12-01,Mariana Islands,0.0,0.0,,0,0
2003-12-01,Maryland,46.0,6658.0,,7,8791
2003-12-01,Massachusetts,1866.0,1741.0,,64,9835
2003-12-01,Michigan,2790.0,24013.0,,67,39166
2003-12-01,Minnesota,3733.0,12368.0,,109,20769
2003-12-01,Mississippi,3764.0,16441.0,,207,23183
2003-12-01,Missouri,3638.0,20544.0,,145,25668
2003-12-01,Montana,1675.0,5057.0,,114,8152
2003-12-01,Nebraska,21.0,4864.0,,3,6532
2003-12-01,Nevada,2187.0,3465.0,,125,5777
2003-12-01,New Hampshire,1130.0,2547.0,,12,4937
2003-12-01,New Jersey,1152.0,2836.0,,53,4041
2003-12-01,New Mexico,2270.0,5100.0,,173,8703
2003-12-01,New York,626.0,12525.0,,14,15719
2003-12-01,North Carolina,224.0,26027.0,,100,37286
2003-12-01,North Dakota,476.0,2460.0,,21,3298
2003-12-01,Ohio,9941.0,25472.0,,557,37477
2003-12-01,Oklahoma,4872.0,14608.0,,345,22358
2003-12-01,Oregon,4850.0,11969.0,,258,17146
2003-12-01,Pennsylvania,0.0,48476.0,,274,48979
2003-12-01,Puerto Rico,615.0,134.0,,20,769
2003-12-01,Rhode Island,306.0,510.0,,77,896
2003-12-01,South Carolina,3996.0,11223.0,,125,17124
2003-12-01,South Dakota,825.0,4184.0,,35,5317
2003-12-01,Tennessee,9314.0,21419.0,,360,31093
2003-12-01,Texas,16771.0,53068.0,,1107,86604
2003-12-01,Utah,2228.0,7630.0,,99,10747
2003-12-01,Vermont,480.0,1253.0,,21,1754
2003-12-01,Virgin Islands,0.0,0.0,,0,0
2003-12-01,Virginia,7625.0,20025.0,,261,27911
2003-12-01,Washington,5084.0,10261.0,,264,20641
2003-12-01,West Virginia,3347.0,9867.0,,216,15309
2003-12-01,Wisconsin,4513.0,15366.0,,0,20026
2003-12-01,Wyoming,1066.0,2615.0,,42,4127
2003-11-01,Alabama,5181.0,16188.0,,381,25551
2003-11-01,Alaska,741.0,1464.0,,59,2506
2003-11-01,Arizona,3924.0,4970.0,,173,11731
2003-11-01,Arkansas,2274.0,11873.0,,213,17620
2003-11-01,California,13173.0,18263.0,,0,41693
2003-11-01,Colorado,5104.0,9144.0,,314,15438
2003-11-01,Connecticut,1714.0,2835.0,,88,8320
2003-11-01,Delaware,360.0,1560.0,,18,1944
2003-11-01,District of Columbia,1.0,0.0,,0,1
2003-11-01,Florida,10373.0,15492.0,,461,27481
2003-11-01,Georgia,5179.0,14026.0,,203,27622
2003-11-01,Guam,10.0,13.0,,2,25
2003-11-01,Hawaii,0.0,0.0,,0,547
2003-11-01,Idaho,990.0,3153.0,,79,5504
2003-11-01,Illinois,4628.0,11333.0,,260,51054
2003-11-01,Indiana,4872.0,14289.0,,171,20023
2003-11-01,Iowa,16.0,6792.0,,3,10925
2003-11-01,Kansas,2054.0,8730.0,,178,11940
2003-11-01,Kentucky,5442.0,14539.0,,432,23773
2003-11-01,Louisiana,3469.0,13057.0,,192,19197
2003-11-01,Maine,965.0,3958.0,,65,5166
2003-11-01,Mariana Islands,0.0,0.0,,0,0
2003-11-01,Maryland,53.0,7057.0,,9,9184
2003-11-01,Massachusetts,1582.0,1905.0,,54,8552
2003-11-01,Michigan,2189.0,24735.0,,52,36733
2003-11-01,Minnesota,2736.0,12900.0,,98,19386
2003-11-01,Mississippi,2700.0,12967.0,,174,19331
2003-11-01,Missouri,2971.0,17993.0,,145,23531
2003-11-01,Montana,935.0,3540.0,,112,6006
2003-11-01,Nebraska,13.0,4235.0,,3,5629
2003-11-01,Nevada,1756.0,2333.0,,87,4176
2003-11-01,New Hampshire,1027.0,2730.0,,13,5352
2003-11-01,New Jersey,1172.0,2849.0,,50,4071
2003-11-01,New Mexico,1614.0,3480.0,,121,6673
2003-11-01,New York,575.0,13967.0,,17,17038
2003-11-01,North Carolina,174.0,18149.0,,117,27707
2003-11-01,North Dakota,338.0,2547.0,,16,3288
2003-11-01,Ohio,7821.0,24729.0,,588,35612
2003-11-01,Oklahoma,3315.0,10773.0,,418,18023
2003-11-01,Oregon,3762.0,7957.0,,197,11970
2003-11-01,Pennsylvania,0.0,54412.0,,581,55272
2003-11-01,Puerto Rico,456.0,85.0,,13,554
2003-11-01,Rhode Island,320.0,518.0,,75,915
2003-11-01,South Carolina,2778.0,6824.0,,102,11422
2003-11-01,South Dakota,552.0,3993.0,,40,4911
2003-11-01,Tennessee,7170.0,15346.0,,294,22810
2003-11-01,Texas,11348.0,31950.0,,929,60660
2003-11-01,Utah,1551.0,4317.0,,70,6606
2003-11-01,Vermont,454.0,1689.0,,15,2158
2003-11-01,Virgin Islands,0.0,0.0,,0,0
2003-11-01,Virginia,5855.0,16862.0,,188,22905
2003-11-01,Washington,4094.0,7070.0,,243,16027
2003-11-01,West Virginia,2282.0,10165.0,,244,16434
2003-11-01,Wisconsin,3793.0,18558.0,,1,22696
2003-11-01,Wyoming,631.0,1608.0,,42,2699
2003-10-01,Alabama,5265.0,11236.0,,301,20526
2003-10-01,Alaska,1164.0,2220.0,,119,4110
2003-10-01,Arizona,3910.0,5315.0,,208,12481
2003-10-01,Arkansas,2403.0,10053.0,,232,16301
2003-10-01,California,13202.0,17037.0,,0,43376
2003-10-01,Colorado,5435.0,10507.0,,397,17450
2003-10-01,Connecticut,2415.0,3238.0,,84,10710
2003-10-01,Delaware,427.0,1229.0,,9,1671
2003-10-01,District of Columbia,1.0,0.0,,0,1
2003-10-01,Florida,11125.0,13806.0,,490,26637
2003-10-01,Georgia,5558.0,14815.0,,254,30028
2003-10-01,Guam,18.0,20.0,,1,39
2003-10-01,Hawaii,0.0,0.0,,0,666
2003-10-01,Idaho,1002.0,3977.0,,101,7470
2003-10-01,Illinois,4591.0,9412.0,,224,51128
2003-10-01,Indiana,5444.0,10865.0,,182,17872
2003-10-01,Iowa,22.0,5711.0,,0,10194
2003-10-01,Kansas,2152.0,6951.0,,184,10264
2003-10-01,Kentucky,5424.0,13224.0,,443,23222
2003-10-01,Louisiana,3801.0,12695.0,,277,20286
2003-10-01,Maine,1205.0,6691.0,,79,8319
2003-10-01,Mariana Islands,0.0,0.0,,0,0
2003-10-01,Maryland,50.0,5279.0,,8,7520
2003-10-01,Massachusetts,1880.0,1953.0,,64,11515
2003-10-01,Michigan,2524.0,22569.0,,79,38240
2003-10-01,Minnesota,3398.0,20092.0,,122,29185
2003-10-01,Mississippi,2782.0,8624.0,,204,15046
2003-10-01,Missouri,4651.0,16454.0,,187,23725
2003-10-01,Montana,1361.0,6379.0,,160,10344
2003-10-01,Nebraska,17.0,3786.0,,1,5625
2003-10-01,Nevada,1920.0,2298.0,,112,4330
2003-10-01,New Hampshire,1117.0,3211.0,,14,6144
2003-10-01,New Jersey,1247.0,2338.0,,56,3643
2003-10-01,New Mexico,2000.0,3650.0,,145,7665
2003-10-01,New York,703.0,13798.0,,15,17338
2003-10-01,North Carolina,200.0,15040.0,,154,26582
2003-10-01,North Dakota,337.0,4141.0,,27,4971
2003-10-01,Ohio,7714.0,16537.0,,569,26800
2003-10-01,Oklahoma,3509.0,8890.0,,342,16248
2003-10-01,Oregon,3465.0,8995.0,,222,12698
2003-10-01,Pennsylvania,1.0,50591.0,,401,51311
2003-10-01,Puerto Rico,556.0,139.0,,19,714
2003-10-01,Rhode Island,360.0,507.0,,86,955
2003-10-01,South Carolina,2797.0,5902.0,,97,11100
2003-10-01,South Dakota,583.0,6168.0,,58,7271
2003-10-01,Tennessee,6970.0,11580.0,,281,18831
2003-10-01,Texas,11617.0,32404.0,,1042,65970
2003-10-01,Utah,1288.0,4301.0,,90,6534
2003-10-01,Vermont,529.0,2075.0,,17,2621
2003-10-01,Virgin Islands,0.0,0.0,,0,0
2003-10-01,Virginia,6184.0,13713.0,,218,20115
2003-10-01,Washington,4388.0,8601.0,,301,19743
2003-10-01,West Virginia,2391.0,9284.0,,256,15458
2003-10-01,Wisconsin,4460.0,19541.0,,2,24314
2003-10-01,Wyoming,607.0,1773.0,,66,3062
2003-09-01,Alabama,4879.0,9491.0,,248,17641
2003-09-01,Alaska,842.0,1844.0,,76,3150
2003-09-01,Arizona,4034.0,5028.0,,217,11845
2003-09-01,Arkansas,2278.0,7639.0,,210,12916
2003-09-01,California,13216.0,17304.0,,0,42763
2003-09-01,Colorado,5315.0,8800.0,,379,15308
2003-09-01,Connecticut,1750.0,2255.0,,96,8025
2003-09-01,Delaware,382.0,868.0,,12,1266
2003-09-01,District of Columbia,0.0,0.0,,0,0
2003-09-01,Florida,10963.0,11116.0,,488,23621
2003-09-01,Georgia,5152.0,10463.0,,243,23349
2003-09-01,Guam,5.0,11.0,,0,16
2003-09-01,Hawaii,0.0,0.0,,0,703
2003-09-01,Idaho,1119.0,4247.0,,123,7691
2003-09-01,Illinois,4045.0,7990.0,,318,47580
2003-09-01,Indiana,1297.0,4641.0,,10,13720
2003-09-01,Iowa,17.0,3882.0,,2,7735
2003-09-01,Kansas,1733.0,5248.0,,166,8004
2003-09-01,Kentucky,4742.0,9316.0,,376,17307
2003-09-01,Louisiana,3865.0,9886.0,,180,16515
2003-09-01,Maine,1101.0,4496.0,,135,5938
2003-09-01,Mariana Islands,0.0,0.0,,0,0
2003-09-01,Maryland,71.0,3833.0,,3,5837
2003-09-01,Massachusetts,1835.0,1534.0,,47,12672
2003-09-01,Michigan,2212.0,19309.0,,53,33495
2003-09-01,Minnesota,3457.0,18529.0,,116,27540
2003-09-01,Mississippi,2567.0,6019.0,,171,11430
2003-09-01,Missouri,3577.0,11928.0,,143,17426
2003-09-01,Montana,1235.0,4878.0,,138,8208
2003-09-01,Nebraska,16.0,2548.0,,1,4111
2003-09-01,Nevada,1632.0,2012.0,,112,3756
2003-09-01,New Hampshire,1251.0,2670.0,,21,5711
2003-09-01,New Jersey,1171.0,1862.0,,40,3074
2003-09-01,New Mexico,1563.0,3233.0,,164,6395
2003-09-01,New York,673.0,11066.0,,9,14408
2003-09-01,North Carolina,174.0,10583.0,,92,20031
2003-09-01,North Dakota,356.0,3293.0,,25,4086
2003-09-01,Ohio,7135.0,14317.0,,622,23788
2003-09-01,Oklahoma,2909.0,6795.0,,300,12886
2003-09-01,Oregon,4027.0,10257.0,,227,14543
2003-09-01,Pennsylvania,0.0,43246.0,,285,43833
2003-09-01,Puerto Rico,466.0,192.0,,15,673
2003-09-01,Rhode Island,307.0,434.0,,70,811
2003-09-01,South Carolina,2683.0,5115.0,,98,9906
2003-09-01,South Dakota,633.0,4100.0,,37,5165
2003-09-01,Tennessee,6458.0,9642.0,,240,16340
2003-09-01,Texas,11235.0,34575.0,,888,63737
2003-09-01,Utah,1412.0,4277.0,,82,6529
2003-09-01,Vermont,519.0,1665.0,,31,2215
2003-09-01,Virgin Islands,0.0,0.0,,0,0
2003-09-01,Virginia,5033.0,9747.0,,148,14928
2003-09-01,Washington,3843.0,7985.0,,259,18058
2003-09-01,West Virginia,2172.0,5981.0,,230,10656
2003-09-01,Wisconsin,3780.0,16527.0,,2,20542
2003-09-01,Wyoming,648.0,1991.0,,50,3422
2003-08-01,Alabama,5276.0,8017.0,,272,17035
2003-08-01,Alaska,1045.0,2300.0,,82,3915
2003-08-01,Arizona,3586.0,5533.0,,244,12376
2003-08-01,Arkansas,2369.0,5973.0,,185,11464
2003-08-01,California,12887.0,18847.0,,0,45078
2003-08-01,Colorado,5841.0,8549.0,,406,16323
2003-08-01,Connecticut,1846.0,1921.0,,87,7756
2003-08-01,Delaware,378.0,842.0,,11,1236
2003-08-01,District of Columbia,0.0,0.0,,0,0
2003-08-01,Florida,11341.0,11389.0,,468,24348
2003-08-01,Georgia,5614.0,9367.0,,236,22256
2003-08-01,Guam,15.0,8.0,,0,23
2003-08-01,Hawaii,0.0,0.0,,0,598
2003-08-01,Idaho,1026.0,3036.0,,112,6021
2003-08-01,Illinois,3676.0,7798.0,,189,45035
2003-08-01,Indiana,1309.0,4540.0,,11,12531
2003-08-01,Iowa,20.0,2588.0,,4,5539
2003-08-01,Kansas,1693.0,4820.0,,162,7634
2003-08-01,Kentucky,4985.0,9265.0,,357,18267
2003-08-01,Louisiana,3858.0,7446.0,,247,14049
2003-08-01,Maine,1033.0,2905.0,,58,4202
2003-08-01,Mariana Islands,0.0,0.0,,0,0
2003-08-01,Maryland,59.0,3700.0,,13,5649
2003-08-01,Massachusetts,1515.0,1168.0,,44,9915
2003-08-01,Michigan,1951.0,12482.0,,35,24232
2003-08-01,Minnesota,3541.0,10999.0,,126,20094
2003-08-01,Mississippi,2792.0,6380.0,,184,12311
2003-08-01,Missouri,2453.0,10965.0,,99,15286
2003-08-01,Montana,1330.0,3493.0,,129,6793
2003-08-01,Nebraska,17.0,2079.0,,3,3372
2003-08-01,Nevada,1985.0,2275.0,,109,4369
2003-08-01,New Hampshire,1189.0,2221.0,,14,4517
2003-08-01,New Jersey,1259.0,1801.0,,60,3121
2003-08-01,New Mexico,1974.0,3230.0,,133,6957
2003-08-01,New York,590.0,7318.0,,7,10499
2003-08-01,North Carolina,177.0,11499.0,,113,21568
2003-08-01,North Dakota,307.0,2074.0,,13,2838
2003-08-01,Ohio,6661.0,13645.0,,418,22423
2003-08-01,Oklahoma,3683.0,6759.0,,369,14009
2003-08-01,Oregon,3755.0,7374.0,,224,11410
2003-08-01,Pennsylvania,0.0,37474.0,,634,38578
2003-08-01,Puerto Rico,504.0,144.0,,24,672
2003-08-01,Rhode Island,298.0,348.0,,86,733
2003-08-01,South Carolina,2832.0,5076.0,,96,10259
2003-08-01,South Dakota,544.0,2922.0,,55,3919
2003-08-01,Tennessee,7127.0,11123.0,,334,18585
2003-08-01,Texas,12032.0,32370.0,,1057,64983
2003-08-01,Utah,1375.0,3315.0,,84,5376
2003-08-01,Vermont,491.0,1134.0,,22,1647
2003-08-01,Virgin Islands,0.0,0.0,,0,0
2003-08-01,Virginia,5851.0,9346.0,,168,15365
2003-08-01,Washington,4017.0,6595.0,,286,16303
2003-08-01,West Virginia,2407.0,4363.0,,246,9555
2003-08-01,Wisconsin,3199.0,10185.0,,1,13592
2003-08-01,Wyoming,587.0,1412.0,,61,2699
2003-07-01,Alabama,4780.0,5391.0,,248,13173
2003-07-01,Alaska,951.0,1480.0,,82,2911
2003-07-01,Arizona,3580.0,3651.0,,182,10256
2003-07-01,Arkansas,2064.0,3568.0,,171,8085
2003-07-01,California,12906.0,14736.0,,0,40846
2003-07-01,Colorado,4654.0,5542.0,,320,12002
2003-07-01,Connecticut,1821.0,1646.0,,79,7741
2003-07-01,Delaware,357.0,597.0,,13,972
2003-07-01,District of Columbia,3.0,0.0,,0,3
2003-07-01,Florida,9731.0,8767.0,,415,19990
2003-07-01,Georgia,4862.0,6014.0,,173,16995
2003-07-01,Guam,9.0,7.0,,0,16
